Round,AI Rank,State,Institute,Course,Quota,Category
1,3993,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,SC
1,4007,Punjab,"AIIMS, Bathinda",GENERAL MEDICINE,AIIMS-All India,ST
1,4015,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PATHOLOGY,AIIMS-All India,OBC
1,4024,Assam,"AIIMS, Guwahati",PHYSIOLOGY,AIIMS-All India,UR
1,4025,Uttarakhand,"AIIMS, Rishikesh",IHBT,AIIMS-All India,OBC
1,4027,Bihar,"AIIMS, Patna",GENERAL SURGERY,AIIMS-All India,SC
1,4033,Pondicherry,"JIPMER, Puducherry",RADIATION ONCOLOGY,JIPMER-All India,SC
1,4045,Bihar,"AIIMS, Patna",EMERGENCY MEDICINE,AIIMS-All India,SC
1,4047,Assam,"AIIMS, Guwahati",PHARMACOLOGY,AIIMS-All India,UR
1,4053,Telangana,"AIIMS, Bibinagar",ANATOMY,AIIMS-All India,OBC
1,4067,Delhi,"AIIMS, Delhi",ANATOMY,AIIMS-All India,UR
1,4082,Chandigarh,"PGIMER, Chandigarh",HOSPITAL ADMINISTRATION,PGIMER-All India,OBC
1,4103,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,SC
1,4109,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-All India,OBC
1,4150,Pondicherry,"JIPMER, Puducherry",FORENSIC MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
1,4153,Odisha,"AIIMS, Bhubaneswar",OPHTHALMOLOGY,AIIMS-All India,SC
1,4158,Uttar Pradesh,"AIIMS, Rai Bareli",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4162,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-Rural,UR-RA
1,4165,Pondicherry,"JIPMER, Puducherry",PHARMACOLOGY,JIPMER-All India,SC
1,4177,Andhra Pradesh,"AIIMS, Mangalagiri",RADIO DIAGNOSIS,AIIMS-All India,ST
1,4180,Uttar Pradesh,"AIIMS, Gorakhpur",ORTHOPAEDICS,AIIMS-All India,SC
1,4182,Pondicherry,"JIPMER, Puducherry",ENT,JIPMER-All India,SC-PwD
1,4187,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4193,Andhra Pradesh,"AIIMS, Mangalagiri",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4197,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL MEDICINE,AIIMS-All India,ST
1,4202,Jharkhand,"AIIMS, Deoghar",MICROBIOLOGY,AIIMS-All India,OBC
1,4211,West Bengal,"AIIMS, Kalyani",OPHTHALMOLOGY,AIIMS-All India,SC
1,4216,Madhya Pradesh,"AIIMS, Bhopal",FORENSIC MEDICINE,AIIMS-All India,OBC
1,4239,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,EWS
1,4252,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4253,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,SC
1,4268,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,SC
1,4269,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4280,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,SC
1,4284,Andhra Pradesh,"AIIMS, Mangalagiri",BIOCHEMISTRY,AIIMS-All India,UR
1,4301,Bihar,"AIIMS, Patna",BIOCHEMISTRY,AIIMS-All India,UR
1,4318,Pondicherry,"JIPMER, Puducherry",ANATOMY,JIPMER-All India,OBC-PwD
1,4331,Madhya Pradesh,"AIIMS, Bhopal",ORTHOPAEDICS,AIIMS-All India,ST
1,4340,Jharkhand,"AIIMS, Deoghar",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4354,Assam,"AIIMS, Guwahati",BIOCHEMISTRY,AIIMS-All India,UR
1,4358,Bihar,"AIIMS, Patna",ANATOMY,AIIMS-All India,UR
1,4377,Pondicherry,"JIPMER, Puducherry",BIOCHEMISTRY,JIPMER-All India,OBC
1,4389,Chhattisgarh,"AIIMS, Raipur",IHBT,AIIMS-All India,OBC
1,4394,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-All India,OBC
1,4395,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",GENERAL MEDICINE,AIIMS-All India,ST
1,4414,Rajasthan,"AIIMS, Jodhpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4417,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
1,4463,Chandigarh,"PGIMER, Chandigarh",PAEDIATRICS,PGIMER-All India,ST
1,4468,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,SC
1,4508,Delhi,"AIIMS, Delhi",PALLIATIVE MEDICINE,AIIMS-All India,EWS
1,4521,Rajasthan,"AIIMS, Jodhpur",GENERAL SURGERY,AIIMS-All India,ST
1,4593,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4604,Punjab,"AIIMS, Bathinda",ANATOMY,AIIMS-All India,UR
1,4620,Bihar,"AIIMS, Patna",COMMUNITY & FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4632,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,SC
1,4703,Chhattisgarh,"AIIMS, Raipur",PMR,AIIMS-All India,EWS
1,4753,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,EWS
1,4760,Jammu and Kashmir,"AIIMS, Jammu",FORENSIC MEDICINE,AIIMS-All India,OBC
1,4768,Andhra Pradesh,"AIIMS, Mangalagiri",ANATOMY,AIIMS-All India,UR
1,4781,Maharashtra,"AIIMS, Nagpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4785,Odisha,"AIIMS, Bhubaneswar",PSYCHIATRY,AIIMS-All India,SC
1,4786,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,UR
1,4795,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-All India,UR
1,4799,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-All India,UR
1,4811,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-All India,SC
1,4860,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL SURGERY,AIIMS-All India,SC
1,4866,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-All India,OBC
1,4869,Andhra Pradesh,"AIIMS, Mangalagiri",HOSPITAL ADMINISTRATION,AIIMS-All India,OBC
1,4884,Andhra Pradesh,"AIIMS, Mangalagiri",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4887,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4906,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,ST
1,4915,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",IHBT,AIIMS-All India,OBC
1,4916,Bihar,"AIIMS, Patna",FORENSIC MEDICINE,AIIMS-All India,OBC
1,4921,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,SC
1,4947,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,4958,Uttar Pradesh,"AIIMS, Gorakhpur",OBG,AIIMS-All India,SC
1,4974,Telangana,"AIIMS, Bibinagar",PHYSIOLOGY,AIIMS-All India,OBC
1,5034,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-All India,EWS
1,5039,Odisha,"AIIMS, Bhubaneswar",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,5043,Chhattisgarh,"AIIMS, Raipur",FORENSIC MEDICINE,AIIMS-All India,OBC
1,5065,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-All India,EWS
1,5080,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",IHBT,AIIMS-All India,EWS
1,5081,Rajasthan,"AIIMS, Jodhpur",BIOCHEMISTRY,AIIMS-All India,OBC
1,5084,Chhattisgarh,"AIIMS, Raipur",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5097,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5104,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-All India,SC
1,5125,Uttar Pradesh,"AIIMS, Gorakhpur",GENERAL SURGERY,AIIMS-All India,SC
1,5140,Gujarat,"AIIMS, Rajkot",PHARMACOLOGY,AIIMS-All India,OBC
1,5141,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",EMERGENCY MEDICINE,AIIMS-All India,SC
1,5147,Uttar Pradesh,"AIIMS, Gorakhpur",GENERAL MEDICINE,AIIMS-All India,ST
1,5153,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,5160,Andhra Pradesh,"AIIMS, Mangalagiri",PATHOLOGY,AIIMS-All India,EWS
1,5171,Gujarat,"AIIMS, Rajkot",RADIO DIAGNOSIS,AIIMS-All India,ST
1,5198,Pondicherry,"JIPMER, Puducherry",ANATOMY,JIPMER-All India,OBC
1,5200,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,SC-Karnataka Domicile
1,5231,Jharkhand,"AIIMS, Deoghar",ORTHOPAEDICS,AIIMS-All India,SC
1,5234,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5236,Uttar Pradesh,"AIIMS, Gorakhpur",COMMUNITY & FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5247,Punjab,"AIIMS, Bathinda",IHBT,AIIMS-All India,OBC
1,5273,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5274,Madhya Pradesh,"AIIMS, Bhopal",PHARMACOLOGY,AIIMS-All India,EWS
1,5300,Assam,"AIIMS, Guwahati",RADIO DIAGNOSIS,AIIMS-All India,ST
1,5301,Odisha,"AIIMS, Bhubaneswar",FORENSIC MEDICINE,AIIMS-All India,OBC
1,5327,Maharashtra,"AIIMS, Nagpur",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5329,Uttar Pradesh,"AIIMS, Rai Bareli",ORTHOPAEDICS,AIIMS-All India,SC
1,5343,Assam,"AIIMS, Guwahati",PATHOLOGY,AIIMS-All India,EWS
1,5372,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,SC
1,5403,Odisha,"AIIMS, Bhubaneswar",EMERGENCY MEDICINE,AIIMS-All India,SC
1,5424,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-All India,OBC
1,5453,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-All India,SC
1,5516,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5527,Gujarat,"AIIMS, Rajkot",PATHOLOGY,AIIMS-All India,EWS
1,5533,Andhra Pradesh,"AIIMS, Mangalagiri",FORENSIC MEDICINE,AIIMS-All India,OBC
1,5550,Punjab,"AIIMS, Bathinda",OBG,AIIMS-All India,SC
1,5552,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5573,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5586,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,UR-PwD
1,5615,Punjab,"AIIMS, Bathinda",BIOCHEMISTRY,AIIMS-All India,OBC
1,5667,Madhya Pradesh,"AIIMS, Bhopal",BIOCHEMISTRY,AIIMS-All India,OBC
1,5672,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRICS,AIIMS-All India,ST
1,5707,Odisha,"AIIMS, Bhubaneswar",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,5708,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-All India,SC
1,5724,Maharashtra,"AIIMS, Nagpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5739,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
1,5773,Andhra Pradesh,"AIIMS, Mangalagiri",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5804,Andhra Pradesh,"AIIMS, Mangalagiri",RADIATION ONCOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5816,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5824,Bihar,"AIIMS, Patna",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
1,5839,Madhya Pradesh,"AIIMS, Bhopal",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5862,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,ST
1,5884,West Bengal,"AIIMS, Kalyani",FORENSIC MEDICINE,AIIMS-All India,OBC
1,5887,Madhya Pradesh,"AIIMS, Bhopal",OPHTHALMOLOGY,AIIMS-All India,SC
1,5897,Assam,"AIIMS, Guwahati",GENERAL SURGERY,AIIMS-All India,SC
1,5907,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5913,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5916,Odisha,"AIIMS, Bhubaneswar",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5948,Chhattisgarh,"AIIMS, Raipur",FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5951,Telangana,"AIIMS, Bibinagar",GENERAL SURGERY,AIIMS-All India,SC
1,5965,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
1,5988,Odisha,"AIIMS, Bhubaneswar",FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5994,Jharkhand,"AIIMS, Deoghar",GENERAL SURGERY,AIIMS-All India,SC
1,5997,Uttarakhand,"AIIMS, Rishikesh",BIOCHEMISTRY,AIIMS-All India,OBC
1,6007,Jammu and Kashmir,"AIIMS, Jammu",ORTHOPAEDICS,AIIMS-All India,SC
1,6036,Gujarat,"AIIMS, Rajkot",FORENSIC MEDICINE,AIIMS-All India,OBC
1,6038,Gujarat,"AIIMS, Rajkot",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
1,6039,Andhra Pradesh,"AIIMS, Mangalagiri",ORTHOPAEDICS,AIIMS-All India,SC
1,6058,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIPMER-All India,ST
1,6073,Jharkhand,"AIIMS, Deoghar",OBG,AIIMS-All India,SC
1,6075,Punjab,"AIIMS, Bathinda",FORENSIC MEDICINE,AIIMS-All India,OBC
1,6128,Delhi,"AIIMS, Delhi",ENT,AIIMS-All India,SC
1,6137,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-All India,SC
1,6149,Maharashtra,"AIIMS, Nagpur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6156,Jharkhand,"AIIMS, Deoghar",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
1,6157,Maharashtra,"AIIMS, Nagpur",EMERGENCY MEDICINE,AIIMS-All India,SC
1,6223,Odisha,"AIIMS, Bhubaneswar",EMERGENCY MEDICINE,AIIMS-All India,SC
1,6243,Delhi,"AIIMS, Delhi",ANATOMY,AIIMS-All India,OBC
1,6254,Uttar Pradesh,"AIIMS, Rai Bareli",OBG,AIIMS-All India,SC
1,6269,Jharkhand,"AIIMS, Deoghar",PATHOLOGY,AIIMS-All India,EWS
1,6272,Madhya Pradesh,"AIIMS, Bhopal",PHARMACOLOGY,AIIMS-All India,OBC
1,6296,Maharashtra,"AIIMS, Nagpur",ENT,AIIMS-All India,SC
1,6308,Uttarakhand,"AIIMS, Rishikesh",ANATOMY,AIIMS-All India,OBC
1,6341,Maharashtra,"AIIMS, Nagpur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6351,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6425,Maharashtra,"AIIMS, Nagpur",PAEDIATRICS,AIIMS-All India,ST
1,6431,Delhi,"AIIMS, Delhi",HOSPITAL ADMINISTRATION,AIIMS-All India,SC
1,6436,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,ST
1,6498,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-All India,ST
1,6499,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6507,Andhra Pradesh,"AIIMS, Mangalagiri",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6515,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-All India,OBC
1,6560,Pondicherry,"JIPMER, Puducherry",MICROBIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
1,6571,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,SC
1,6588,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PAEDIATRICS,AIIMS-All India,ST
1,6726,Odisha,"AIIMS, Bhubaneswar",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6772,Uttarakhand,"AIIMS, Rishikesh",MICROBIOLOGY,AIIMS-All India,OBC
1,6782,Jammu and Kashmir,"AIIMS, Jammu",OBG,AIIMS-All India,SC
1,6812,Punjab,"AIIMS, Bathinda",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6890,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6966,Jammu and Kashmir,"AIIMS, Jammu",OPHTHALMOLOGY,AIIMS-All India,SC
1,6983,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-All India,EWS
1,7004,Madhya Pradesh,"AIIMS, Bhopal",PSYCHIATRY,AIIMS-All India,SC
1,7035,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ANAESTHESIOLOGY,AIIMS-All India,SC
1,7143,Punjab,"AIIMS, Bathinda",ENT,AIIMS-All India,SC
1,7184,Rajasthan,"AIIMS, Jodhpur",PHYSIOLOGY,AIIMS-All India,OBC
1,7196,Maharashtra,"AIIMS, Nagpur",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7227,Maharashtra,"AIIMS, Nagpur",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7231,Madhya Pradesh,"AIIMS, Bhopal",ENT,AIIMS-All India,SC
1,7239,Jharkhand,"AIIMS, Deoghar",PHARMACOLOGY,AIIMS-All India,OBC
1,7253,Pondicherry,"JIPMER, Puducherry",ANATOMY,JIPMER-All India,EWS
1,7291,Chhattisgarh,"AIIMS, Raipur",EMERGENCY MEDICINE,AIIMS-All India,SC
1,7320,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PSYCHIATRY,AIIMS-All India,SC
1,7326,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,ST
1,7407,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7421,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7472,Andhra Pradesh,"AIIMS, Mangalagiri",PAEDIATRICS,AIIMS-All India,ST
1,7559,Madhya Pradesh,"AIIMS, Bhopal",ANATOMY,AIIMS-All India,SC
1,7584,Gujarat,"AIIMS, Rajkot",OBG,AIIMS-All India,SC
1,7590,West Bengal,"AIIMS, Kalyani",FORENSIC MEDICINE,AIIMS-All India,EWS
1,7599,Chandigarh,"PGIMER, Chandigarh",MICROBIOLOGY,PGIMER-All India,OBC
1,7606,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-All India,SC
1,7607,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,OBC
1,7645,Telangana,"AIIMS, Bibinagar",FORENSIC MEDICINE,AIIMS-All India,EWS
1,7658,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-All India,OBC
1,7661,Punjab,"AIIMS, Bathinda",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,EWS
1,7685,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,ST
1,7763,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,SC
1,7771,Delhi,"AIIMS, Delhi",PALLIATIVE MEDICINE,AIIMS-All India,SC
1,7846,Andhra Pradesh,"AIIMS, Mangalagiri",MICROBIOLOGY,AIIMS-All India,OBC
1,7859,Bihar,"AIIMS, Patna",ENT,AIIMS-All India,SC
1,7863,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,SC
1,7876,Chandigarh,"PGIMER, Chandigarh",MICROBIOLOGY,PGIMER-All India,OBC
1,7878,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",OBG,AIIMS-All India,SC
1,7888,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",TRAUMATOLOGY AND SURGERY,AIIMS-All India,SC
1,7892,Chhattisgarh,"AIIMS, Raipur",ENT,AIIMS-All India,SC
1,7896,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,SC
1,7925,Bihar,"AIIMS, Patna",ANATOMY,AIIMS-All India,OBC
1,8019,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-All India,EWS
1,8049,Bihar,"AIIMS, Patna",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,8089,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,8117,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,SC
1,8230,Assam,"AIIMS, Guwahati",OPHTHALMOLOGY,AIIMS-All India,SC
1,8247,Uttarakhand,"AIIMS, Rishikesh",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,8279,Madhya Pradesh,"AIIMS, Bhopal",PHYSIOLOGY,AIIMS-All India,OBC
1,8318,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,ST
1,8321,Bihar,"AIIMS, Patna",BIOCHEMISTRY,AIIMS-All India,OBC
1,8339,Assam,"AIIMS, Guwahati",PHYSIOLOGY,AIIMS-All India,EWS
1,8363,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-All India,SC
1,8417,Maharashtra,"AIIMS, Nagpur",COMMUNITY MEDICINE,AIIMS-All India,EWS
1,8419,Bihar,"AIIMS, Patna",PAEDIATRICS,AIIMS-All India,ST
1,8464,Chhattisgarh,"AIIMS, Raipur",ANATOMY,AIIMS-All India,OBC
1,8472,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,ST
1,8481,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ENT,AIIMS-All India,SC
1,8483,Odisha,"AIIMS, Bhubaneswar",PMR,AIIMS-All India,SC
1,8520,Madhya Pradesh,"AIIMS, Bhopal",GENERAL SURGERY,AIIMS-All India,ST
1,8547,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-All India,OBC
1,8556,Uttar Pradesh,"AIIMS, Rai Bareli",BIOCHEMISTRY,AIIMS-All India,OBC
1,8583,Rajasthan,"AIIMS, Jodhpur",PHARMACOLOGY,AIIMS-All India,EWS
1,8633,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-All India,EWS
1,8650,Uttarakhand,"AIIMS, Rishikesh",PHYSIOLOGY,AIIMS-All India,OBC
1,8725,Andhra Pradesh,"AIIMS, Mangalagiri",ANATOMY,AIIMS-All India,OBC
1,8759,Odisha,"AIIMS, Bhubaneswar",MICROBIOLOGY,AIIMS-All India,EWS
1,8782,Pondicherry,"JIPMER, Puducherry",BIOCHEMISTRY,JIMPER-Inst. Pref,INST (JIPMER)
1,8822,Uttar Pradesh,"AIIMS, Rai Bareli",PSYCHIATRY,AIIMS-All India,SC
1,8825,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,ST
1,8831,Andhra Pradesh,"AIIMS, Mangalagiri",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,8832,Maharashtra,"AIIMS, Nagpur",OBG,AIIMS-All India,ST
1,8840,Chhattisgarh,"AIIMS, Raipur",PSYCHIATRY,AIIMS-All India,ST
1,8854,Pondicherry,"JIPMER, Puducherry",PAEDIATRICS,JIPMER-All India,UR-PwD
1,8862,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,SC
1,8871,Uttarakhand,"AIIMS, Rishikesh",TRAUMASURG&CC (6 YRS),AIIMS-Inst. Pref,UR-AIIMS-IP
1,8896,Maharashtra,"AIIMS, Nagpur",BIOCHEMISTRY,AIIMS-All India,OBC
1,8904,Chandigarh,"PGIMER, Chandigarh",IHBT,PGIMER-All India,SC
1,8921,Jharkhand,"AIIMS, Deoghar",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,8923,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-All India,SC
1,8963,Assam,"AIIMS, Guwahati",ANAESTHESIOLOGY,AIIMS-All India,SC
1,8997,Assam,"AIIMS, Guwahati",BIOCHEMISTRY,AIIMS-All India,OBC
1,9011,Chhattisgarh,"AIIMS, Raipur",GENERAL SURGERY,AIIMS-All India,ST
1,9058,Maharashtra,"AIIMS, Nagpur",ANATOMY,AIIMS-All India,OBC
1,9061,Bihar,"AIIMS, Patna",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
1,9088,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,OBC
1,9097,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-All India,OBC
1,9149,Madhya Pradesh,"AIIMS, Bhopal",MICROBIOLOGY,AIIMS-All India,EWS
1,9166,Jammu and Kashmir,"AIIMS, Jammu",NEUROSURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,9211,Jharkhand,"AIIMS, Deoghar",PHYSIOLOGY,AIIMS-All India,OBC
1,9214,Madhya Pradesh,"AIIMS, Bhopal",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,9215,Chandigarh,"PGIMER, Chandigarh",OPHTHALMOLOGY,PGIMER-All India,ST
1,9222,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,SC
1,9260,Jharkhand,"AIIMS, Deoghar",ANATOMY,AIIMS-All India,OBC
1,9267,Jammu and Kashmir,"AIIMS, Jammu",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
